ra       dec         new_ra      new_dec         radius 
47.0633333333       38.3816666667       47.0644049       +38.3820820       0.012207152656       11737 
47.1       -7.80611111111       47.1173762       -7.8196371       0.00231235672166       11751 
47.2016666667       -7.04222222222       47.2013836       -7.0404577       0.00692049306506       11767 
47.22875       41.4672222222       47.2282825       +41.4669811       0.00735250601145       11771 
47.3       39.6925       47.3191222       +39.6814404       0.00172635208441       11787 
47.3225       38.6497222222       47.3219350       +38.6495902       0.00968272977676       11789 
47.3245833333       42.9727777778       47.3264921       +42.9721094       0.0100599682962       11790 
47.3295833333       80.1319444444       47.3330424       +80.1304732       0.00789928605686       11793 
47.4       18.4872222222       47.4033835       +18.4995054       0.00486922349059       11808 
47.4129166667       -7.84694444444       47.4131894       -7.8465151       0.0090981945219       11813 
47.4283333333       40.9744444444       47.4282408       +40.9741514       0.00546252565117       11817 
47.5558333333       40.7663888889       47.5541864       +40.7656368       0.00677482862976       11846 
47.56       42.2211111111       47.5599958       +42.2214395       0.00626076520532       11847 
47.6366666667       -1.27555555556       47.6330777       -1.2703273       0.00219086776289       11862 
47.625       41.5255555556       47.6399842       +41.5272585       0.0042546914697       11863 
47.7       44.1922222222       47.6881911       +44.1945569       0.00474535876797       11867 
47.7325       45.0175       47.7330965       +45.0177447       0.00614798450204       11872 
47.7629166667       40.6222222222       47.7628913       +40.6221196       0.00817310452046       11878 
47.8070833333       41.3636111111       47.8065009       +41.3636717       0.00821828306096       11886 
47.8316666667       1.31277777778       47.8270692       +1.3152862       0.00331560332543       11893 
47.9479166667       -0.403333333333       47.9477438       -0.4032242       0.0102408706114       11912 
47.9995833333       -1.16222222222       47.9992622       -1.1618311       0.00972384823257       11919 
48.025       40.2644444444       48.0330160       +40.2439770       0.00504483494552       11926 
48.125       12.4075       48.1405594       +12.3905023       0.00180090488869       11954 
48.13875       39.3177777778       48.1376256       +39.3188920       0.0124470807776       11955 
48.19       -0.333888888889       48.1903983       -0.3331001       0.00495567253339       11966 
48.2       18.7911111111       48.212158       18.794516       0.00433317909778       11971 
48.2633333333       42.4566666667       48.2630514       +42.4570751       0.00532608452601       11982 
48.3       42.7741666667       48.2844552       +42.7815344       0.00442327274647       11993 
48.325       17.9855555556       48.3305930       +17.9894661       0.00440444075314       12000 
48.325       41.075       48.3211271       +41.0729857       0.00249288630173       12004 
48.3741666667       44.1311111111       48.3722410       +44.1314653       0.01376928062       12005 
48.43875       -0.241666666667       48.4383242       -0.2414900       0.00987483456637       12017 
48.5354166667       41.2919444444       48.5350245       +41.2919934       0.00788319866129       12038 
48.5354166667       42.7488888889       48.5355033       +42.7492361       0.00718555428612       12039 
48.5995833333       2.67805555556       48.6045506       +2.6849233       0.00357358628471       12052 
48.625       39.7836111111       48.6394118       +39.7692489       0.00435405530228       12063 
48.66875       39.6175       48.6689054       +39.6175705       0.00687030181464       12070 
48.675       40.2841666667       48.6744763       +40.2880753       0.00489584330754       12073 
48.6991666667       42.2225       48.6988552       +42.2226587       0.0137235448719       12074 
48.74125       39.3486111111       48.7413456       +39.3488351       0.00536678972336       12078 
48.75625       42.0358333333       48.7556704       +42.0358108       0.00545643556848       12081 
48.8108333333       41.9805555556       48.8107307       +41.9806727       0.00469927380349       12089 
48.8       -7.26388888889       48.8052538       -7.2707765       0.00887349644885       12090 
48.8245833333       42.6958333333       48.8139267       +42.6975174       0.0056174752204       12092 
48.8245833333       41.6125       48.8356894       +41.6124831       0.00556259277867       12097 
48.8383333333       41.355       48.8378420       +41.3554850       0.0110966213776       12098 
48.8904166667       -15.88       48.8898701       -15.8792317       0.0044379402807       12107 
48.95       41.8575       48.9668824       +41.8573957       0.00531130876156       12119 
49.0033333333       40.8858333333       49.0032102       +40.8856665       0.016867843349       12132 
49.00375       42.0741666667       49.0041241       +42.0744845       0.00863596147375       12133 
49.0258333333       40.8047222222       49.0261346       +40.8046289       0.00476569792903       12141 
49.075       41.1997222222       49.0650648       +41.1824131       0.00485585885873       12152 
49.1091666667       41.5302777778       49.1088370       +41.5304173       0.00960295519314       12157 
49.13375       -0.468888888889       49.1326298       -0.4681049       0.00848768754311       12163 
49.1791666667       41.3241666667       49.1788978       +41.3248651       0.00913648543006       12171 
49.1845833333       80.7933333333       49.1886177       +80.7931381       0.0164847679722       12174 
49.175       6.01       49.1872508       +6.0058763       0.00751031880022       12175 
49.195       40.0036111111       49.1947207       +40.0036823       0.00674442201158       12177 
49.2491666667       41.3563888889       49.2489530       +41.3566164       0.00784187225135       12185 
49.2491666667       41.6338888889       49.2651063       +41.6337218       0.00514156881175       12193 
49.3645833333       41.405       49.3633999       +41.4051162       0.00608274156257       12219 
49.35       -0.0716666666667       49.3364287       -0.0786719       0.00238506778013       12220 
49.46       41.9675       49.4600031       +41.9675706       0.00770088109137       12253 
49.46       41.4511111111       49.4628692       +41.4507848       0.005385062809       12254 
49.4683333333       43.3041666667       49.4679505       +43.3039829       0.00568832303761       12257 
49.4729166667       -7.29861111111       49.4727438       -7.2979591       0.00772243850523       12259 
49.4879166667       -0.171388888889       49.4877876       -0.1692403       0.00546252565117       12262 
49.535       41.7544444444       49.5350605       +41.7543569       0.00630550442471       12279 
49.525       40.3544444444       49.5423779       +40.3502149       0.00377112327954       12281 
49.5658333333       41.8575       49.5655361       +41.8576920       0.0135692737781       12287 
49.5658333333       41.4741666667       49.5788273       +41.4692840       0.00478184376161       12292 
49.5658333333       41.41       49.5936295       +41.4097338       0.00800816299848       12295 
49.68       42.2958333333       49.6798480       +42.3000381       0.00702453387199       12326 
49.6870833333       41.4677777778       49.687167       41.467722       0.00577271630607       12331 
49.6870833333       41.4883333333       49.688167       41.488694       0.00443453355549       12332 
49.68875       43.2405555556       49.6883972       +43.2390759       0.0105449373764       12333 
49.7       41.0738888889       49.6819946       +41.0728159       0.00365512345899       12338 
49.7220833333       40.5961111111       49.7221439       +40.5957469       0.00627089550969       12343 
49.74375       41.4716666667       49.7421609       +41.4701046       0.00952647921082       12350 
49.74375       41.3530555556       49.7396294       +41.3590788       0.00462928622417       12367 
49.79875       39.4433333333       49.7992023       +39.4433584       0.00606906100441       12369 
49.8233333333       41.1363888889       49.8107281       +41.1415478       0.00664964156153       12381 
49.83875       41.4922222222       49.8389426       +41.4906972       0.0161502295614       12384 
49.85       40.4791666667       49.8570201       +40.4790676       0.00817624741791       12392 
49.8633333333       41.5402777778       49.8614908       +41.5404830       0.00727480886542       12396 
49.8641666667       41.6352777778       49.8639672       +41.6354345       0.0052552421054       12397 
49.85       40.7352777778       49.8719201       +40.7430977       0.00342104345179       12400 
49.8929166667       41.5805555556       49.8927293       +41.5806112       0.0101318218488       12405 
49.9208333333       41.5488888889       49.9189556       +41.5486102       0.00319158096671       12413 
49.925       41.6322222222       49.9064957       +41.6327548       0.00313424250869       12417 
49.9295833333       0.565       49.9293333       0.5654722       0.0044314652636       12418 
49.925       0.565       49.9459167       0.5845833       0.00508214380272       12425 
49.925       40.465       49.9395191       +40.4755774       0.00379708313203       12426 
49.925       41.2816666667       49.9356331       +41.2781060       0.0063930982947       12428 
49.9520833333       41.5125       49.9506570       +41.5117741       0.015551946807       12429 
49.9520833333       41.5958333333       49.9539566       +41.5833497       0.00818899150036       12430 
49.9658333333       41.5736111111       49.9752508       +41.5639459       0.00459783868511       12434 
49.9766666667       41.5638888889       49.9755207       +41.5634356       0.0116472173103       12438 
49.98875       3.58972222222       49.9881363       +3.5902561       0.00745457233275       12446 
50.0070833333       41.2513888889       50.0068666       +41.2511125       0.00949660759662       12452 
50.0216666667       40.9063888889       50.0216088       +40.9062436       0.00526099056709       12456 
50.0266666667       41.63       50.0254874       +41.6299938       0.00454992773675       12458 
50.0404166667       -6.2625       50.0401288       -6.2622007       0.0059172537076       12466 
50.0504166667       41.3680555556       50.0505       41.367       0.0110517223977       12471 
50.0645833333       41.3983333333       50.0647075       +41.3986372       0.00490817542609       12478 
50.0954166667       4.14916666667       50.0964546       +4.1487019       0.00197079966532       12502 
50.125       17.3158333333       50.1020428       +17.2946300       0.00388482713935       12514 
50.1595833333       -1.03527777778       50.160625       -1.0350556       0.00318921244619       12524 
50.17875       -1.10888888889       50.1788746       -1.1082157       0.00707576705654       12531 
50.17875       -1.0025       50.1798633       -1.0020968       0.00381891133091       12533 
50.17875       -1.05416666667       50.188875       -1.0539722       0.00615780949353       12538 
50.19       -1.045       50.18917       -1.04944       0.00468477928175       12539 
50.2       39.095       50.2148719       +39.0961433       0.00565955628232       12548 
50.24125       41.8933333333       50.2413246       +41.8937553       0.0059172537076       12558 
50.24625       -0.367777777778       50.2450640       -0.3706036       0.00714717256942       12560 
50.25       40.7844444444       50.2556284       +40.7977686       0.00936907465286       12561 
50.325       41.9175       50.3329429       +41.9319352       0.00487108540774       12578 
50.325       41.46       50.3365845       +41.4600218       0.00440135148286       12580 
50.35       40.8002777778       50.3654225       +40.8016801       0.00364062305373       12585 
50.4025       41.3927777778       50.401908       41.39282       0.00844878164462       12597 
50.4170833333       41.3605555556       50.4165       41.360556       0.00923650971401       12600 
50.4808333333       -13.6486111111       50.4896569       -13.6628957       0.00303627312621       12614 
50.5       -1.06527777778       50.5045475       -1.0544213       0.00527590725512       12620 
50.5129166667       40.8641666667       50.5121264       +40.8638978       0.00681818975453       12622 
50.52125       42.1713888889       50.5212255       +42.1721411       0.00399226904799       12624 
50.5275       -15.4005555556       50.5269148       -15.3994488       0.0130954453644       12626 
50.5733333333       -7.09083333333       50.5728544       -7.0906004       0.00646082169069       12633 
50.675       0.136111111111       50.6928067       +0.1493974       0.00517409309323       12655 
50.7241666667       42.5527777778       50.7244304       +42.5532618       0.00827984134925       12660 
50.8741666667       1.32416666667       50.9235496       +1.1843267       0.00434467342368       12682 
50.9533333333       40.5577777778       50.9535357       +40.5577900       0.00844037017559       12702 
50.97375       38.6775       50.9736767       +38.6770780       0.0137173764912       12705 
51.0       17.7472222222       51.0193473       +17.7523640       0.00454859890269       12719 
51.075       0.111111111111       51.0898695       +0.1146584       0.00301379115658       12733 
51.1516666667       40.6908333333       51.1520260       +40.6907778       0.00577271630607       12747 
51.175       41.9741666667       51.1824802       +41.9688471       0.0055419058284       12750 
51.2       38.9419444444       51.1902088       +38.9508928       0.00166212627109       12757 
51.2575       -5.74583333333       51.2572451       -5.7456316       0.0117124320925       12772 
51.25       5.20666666667       51.2823005       +5.2347588       0.00405536808452       12775 
51.3       42.68       51.3148108       +42.6736820       0.00659005555368       12787 
51.35       40.6466666667       51.3766274       +40.6552696       0.00239518476204       12796 
51.3583333333       -6.14111111111       51.3557465       -6.1438964       0.00213850554175       12801 
51.3808333333       -6.13055555556       51.3811106       -6.1289877       0.00232018639437       12803 
51.425       42.0672222222       51.4041322       +42.0584701       0.00430132348964       12812 
51.46875       40.7486111111       51.468083       40.748778       0.0086168652247       12816 
51.4970833333       40.7891666667       51.4965257       +40.7890652       0.00856990839835       12819 
51.5004166667       3.67916666667       51.5018069       +3.6805892       0.00486052511323       12820 
51.5       42.0425       51.4991107       +42.0275890       0.00218257422739       12828 
51.51375       41.2525       51.5128731       +41.2522274       0.00760311637473       12830 
51.56       -0.203333333333       51.5603548       -0.2030075       0.00167209821165       12835 
51.6158333333       40.5083333333       51.6151324       +40.5079809       0.00999213633342       12845 
51.91625       40.8972222222       51.9162819       +40.8967322       0.00572882867688       12893 
51.95       40.0391666667       51.9492426       +40.0339143       0.00538955129722       12900 
52.1       38.0180555556       52.1218598       +38.0217981       0.00320198164326       12929 
52.1       40.1513888889       52.1200264       +40.1671789       0.00799928822038       12933 
52.15       40.0680555556       52.1295289       +40.0582733       0.00384415539064       12937 
52.225       40.045       52.2170307       +40.0371099       0.00665055060345       12955 
52.2670833333       40.8238888889       52.2666892       +40.8238894       0.0101437479571       12964 
52.35       38.1091666667       52.3506345       +38.0991175       0.00433631693557       12977 
52.4       43.3055555556       52.4034370       +43.2909403       0.00365429641441       12988 
52.5020833333       39.06       52.5015849       +39.0595632       0.00881368404339       13000 
52.50625       41.8325       52.5075594       +41.8320729       0.0113921780648       13001 
52.5404166667       -5.52055555556       52.539696       -5.521647       0.00666144943046       13005 
52.5554166667       -5.54277777778       52.555292       -5.543306       0.00572882867688       13009 
52.5808333333       41.5733333333       52.5812858       +41.5727510       0.00575409839854       13015 
52.675       42.0252777778       52.6835764       +42.0196278       0.00720550748815       13039 
52.8       39.4288888889       52.8403682       +39.4258491       0.0055821202244       13069 
52.8491666667       39.7419444444       52.8487519       +39.7414109       0.0105251405865       13083 
53.0       0.251111111111       53.0077960       +0.2420708       0.00177299530542       13109 
53.025       41.5844444444       53.0232390       +41.5912769       0.0111280379427       13113 
53.025       0.351111111111       53.0333564       +0.3532996       0.0055419058284       13117 
53.05       0.251111111111       53.0590497       +0.2620554       0.00404305135212       13119 
53.175       40.3488888889       53.1842882       +40.3393118       0.00804957442212       13141 
53.275       15.8741666667       53.2744812       +15.9365439       0.00672557277825       13160 
53.4       40.3713888889       53.3785596       +40.3653600       0.0048828610624       13180 
53.5       -7.16       53.4966879       -7.1417626       0.00497150539332       13204 
53.5741666667       -6.26472222222       53.5738808       -6.2650402       0.00844323459519       13218 
53.5770833333       39.3566666667       53.5766340       +39.3568297       0.00995167082259       13219 
53.5833333333       39.5461111111       53.5810553       +39.5457242       0.00909719780537       13224 
53.85       80.1013888889       53.8913106       +80.0856618       0.00689423754303       13274 
53.8820833333       5.05972222222       53.8882499       +5.0672982       0.00789182098725       13279 
53.875       41.4097222222       53.8665683       +41.4226753       0.0041685697277       13280 
53.9070833333       47.9680555556       53.9563015       +47.9684787       0.00410610613614       13289 
54.0891666667       -6.71388888889       54.0891041       -6.7150658       0.00608274156257       13308 
54.1       48.5138888889       54.1157837       +48.5050533       0.00620670116608       13315 
54.475       4.94333333333       54.4630494       +4.9486898       0.00751836370511       13389 
54.4954166667       -6.27027777778       54.4949532       -6.2705748       0.00720047189906       13394 
54.54125       40.9827777778       54.5414008       +40.9831274       0.0110073267851       13400 
54.5625       1.17416666667       54.5639546       +1.1737776       0.00427701108349       13406 
54.55       -5.67416666667       54.5676525       -5.6564682       0.0067410599426       13407 
54.55       41.2858333333       54.5294166       +41.2847784       0.0020992766636       13410 
54.575       7.63583333333       54.5834046       +7.6359516       0.00425930668146       13413 
54.6379166667       -5.46805555556       54.6375444       -5.4674618       0.00851808111037       13421 
54.6629166667       -5.34833333333       54.6627827       -5.3473956       0.00677482862976       13426 
54.71625       40.99       54.7150266       +40.9925312       0.00529220993749       13435 
54.8045833333       15.8222222222       54.8064236       +15.8194780       0.00447895629661       13448 
54.905       38.69       54.9037708       +38.6902297       0.00456352597658       13474 
55.03375       39.6083333333       55.0330474       +39.6085014       0.00865868174841       13497 
55.1795833333       -6.41555555556       55.1791013       -6.4146368       0.010753835748       13535 
55.1879166667       17.7405555556       55.1879644       +17.7412989       0.00999107753195       13536 
55.39875       16.02       55.3988020       +16.0201769       0.00758719776764       13572 
55.4       37.2033333333       55.3851324       +37.2255286       0.0115828096807       13574 
55.51625       15.9880555556       55.5162942       +15.9884547       0.00587315952947       13587 
55.5       41.1444444444       55.5195252       +41.1361204       0.00299971733845       13591 
55.5429166667       -6.76555555556       55.5426711       -6.7653075       0.00748996696053       13600 
55.6229166667       -13.4883333333       55.5996696       -13.3868980       0.00340021701095       13620 
55.71375       15.9991666667       55.7134803       +16.0000629       0.00495567253339       13639 
55.7341666667       -12.9163888889       55.7339927       -12.9159648       0.0143615355817       13646 
55.875       41.0752777778       55.8453602       +41.0279685       0.00384690640952       13683 
55.95       0.610555555556       55.9614107       +0.6153580       0.0024934924747       13702 
55.9770833333       40.0155555556       55.9774639       +40.0155282       0.0062619720533       13704 
55.9875       39.295       55.9871751       +39.2951604       0.00772908954147       13707 
56.075       39.3433333333       56.0789789       +39.3309754       0.00570185688963       13723 
56.625       36.7361111111       56.6185985       +36.7393356       0.0049226261884       13817 
56.7429166667       38.6344444444       56.7427239       +38.6342517       0.00948195527859       13833 
56.9       39.3605555556       56.9159113       +39.3467714       0.00772908954147       13859 
57.1041666667       -6.62638888889       57.1038867       -6.6261144       0.00759913984916       13879 
57.15       35.1416666667       57.1360206       +35.1500878       0.00708174501541       13884 
57.25       1.19333333333       57.2448859       +1.1818493       0.0046679740039       13903 
57.625       36.5433333333       57.6357378       +36.5326092       0.00415658844603       13948 
57.775       36.9108333333       57.7678867       +36.8947793       0.00571482981228       13969 
58.0525       -6.34944444444       58.0523728       -6.3489033       0.00568433636054       14004 
58.075       36.2369444444       58.0704875       +36.2369014       0.0101525344861       14008 
58.4066666667       37.2638888889       58.4063411       +37.2643425       0.00979693296094       14045 
58.53125       15.9902777778       58.5320606       +15.9898355       0.00583935280716       14063 
58.55       36.5086111111       58.5645716       +36.5093959       0.00523016277831       14068 
58.55       15.9283333333       58.5663687       +15.9285319       0.00524833564033       14069 
58.5791666667       17.5847222222       58.5155222       +17.7860872       0.00746773849209       14072 
58.6291666667       10.7038888889       58.6264601       +10.7068082       0.00601478142016       14080 
58.7308333333       18.3838888889       58.7360576       +18.3785272       0.0048608360376       14091 
58.77       -6.22222222222       58.7696945       -6.2215596       0.00746773849209       14100 
59.25       16.4769444444       59.241583       16.484611       0.00840286401308       14148 
59.25       16.5102777778       59.250583       16.522436       0.00479036952408       14149 
59.7475       79.555       59.7543198       +79.5560153       0.00673455518329       14216 
60.025       0.750555555556       60.0436932       +0.7448298       0.00516034657363       14252 
60.25       -0.705833333333       60.2602342       -0.6908433       0.00462765360687       14288 
60.925       19.8836111111       60.8760960       +20.1342798       0.0115125296779       14382 
62.2566666667       -1.16027777778       62.2572365       -1.1600965       0.00746409480391       14559 
62.75375       26.6141666667       62.7516890       +26.6125485       0.00608894983702       14619 
62.7566666667       26.1586111111       62.7564930       +26.1588786       0.00343206985649       14621 
62.9541666667       6.45583333333       62.9559559       +6.4526385       0.00514626967564       14634 
63.4108333333       25.4808333333       63.4118468       +25.4831261       0.0130821668453       14693 
63.825       0.963055555556       63.8341692       +0.9663226       0.00874223335787       14744 
63.875       0.493055555556       63.8653593       +0.4887399       0.00407061877731       14751 
63.875       1.15972222222       63.8974977       +1.1810412       0.00629663001556       14752 
64.25125       0.834722222222       64.2509137       +0.8351538       0.00729078766985       14792 
64.6258333333       33.7766666667       64.6262848       +33.7741617       0.0053557959466       14834 
64.7395833333       5.44444444444       64.7423197       +5.4343320       0.00597064813289       14849 
64.7741666667       26.1775       64.7752393       +26.1797455       0.00878998899364       14853 
64.7741666667       55.8813888889       64.7992417       +55.8786611       0.00581055347751       14858 
65.0733333333       -0.693055555556       65.0736637       -0.6929428       0.0117160444924       14907 
65.225       -4.73305555556       65.2393003       -4.7338799       0.00704065137052       14926 
65.975       -0.849166666667       65.9940868       -0.8303425       0.00254151792516       15027 
66.05       30.9125       66.0570652       +30.9156110       0.00413946432913       15031 
66.1058333333       -0.746388888889       66.1054294       -0.7462021       0.00572117316432       15042 
66.1666666667       7.21833333333       66.1669186       +7.2186912       0.00933562424203       15054 
66.2       -1.04194444444       66.2084720       -1.0266616       0.00659303618259       15057 
66.5783333333       -3.62083333333       66.5783068       -3.6210871       0.00527905730723       15089 
66.8158333333       32.6244444444       66.7920343       +32.6777347       0.00204530914924       15134 
67.025       21.6636111111       67.0388629       +21.6560214       0.00317163042137       15179 
67.025       1.04       67.0065792       +1.0376865       0.00174637095259       15181 
67.325       -4.75833333333       67.3386237       -4.7594965       0.00462928622417       15259 
67.3958333333       0.769166666667       67.3940136       +0.7686111       0.00810570359603       15283 
67.5445833333       6.93888888889       67.5444753       +6.9478745       0.00610654692015       15319 
67.65875       -0.304444444444       67.6594015       -0.3044218       0.00989394682203       15331 
67.665       0.661944444444       67.666375       0.661667       0.0090998554735       15332 
67.6783333333       -4.87166666667       67.6782235       -4.8702362       0.00559861101431       15335 
67.6825       0.665277777778       67.682387       0.664713       0.00427736442408       15340 
67.69125       0.863888888889       67.6895665       +0.8637642       0.0221306409718       15342 
67.7925       7.62777777778       67.7928053       +7.6306901       0.00465792662588       15368 
67.775       0.844444444444       67.7868799       +0.8435042       0.00768634481331       15369 
67.8491666667       -3.92555555556       67.9660463       -4.0906684       0.00846182968777       15387 
67.9866666667       1.19638888889       67.9806173       +1.1989818       0.0108701330801       15429 
68.02625       0.566944444444       68.0256161       +0.5673704       0.00927308880018       15447 
68.1879166667       -4.37388888889       68.1878068       -4.3724274       0.00510824579854       15480 
68.2020833333       10.39       68.2012240       +10.3915983       0.0085690266026       15481 
68.2       0.547777777778       68.1991514       +0.5327716       0.00265323464963       15491 
68.44625       1.09944444444       68.4306728       +1.1157083       0.0021349690658       15531 
68.575       8.14416666667       68.5939425       +8.1810051       0.00905807347192       15556 
68.77125       7.98861111111       68.7707964       +7.9887252       0.00435752494607       15574 
68.875       19.1719444444       68.8910125       +19.1712003       0.00631962972997       15592 
69.0075       19.9508333333       69.0080057       +19.9509308       0.0106620958575       15608 
69.15625       -0.144444444444       69.1552710       -0.1437251       0.0196130622587       15638 
69.2766666667       -3.30444444444       69.2772043       -3.3042826       0.00847485764194       15654 
69.3425       9.54611111111       69.3408479       +9.5445265       0.00602582693792       15668 
69.375       -0.312777777778       69.3718337       -0.3096811       0.00310274178449       15673 
69.5225       8.88888888889       69.5227883       +8.8892890       0.00400247705408       15695 
69.5       -0.955555555556       69.5100290       -0.9438570       0.00279308992516       15697 
69.65875       0.190555555556       69.6846639       +0.1905744       0.00517409309323       15714 
70.0341666667       -0.547777777778       70.0328328       -0.5474996       0.00915433272724       15773 
70.4341666667       -7.08694444444       70.4343768       -7.0861415       0.00928074557746       15831 
70.45       1.05027777778       70.4582725       +1.0579350       0.00307141004543       15836 
70.525       20.0402777778       70.5329394       +20.0500797       0.00944874454278       15846 
70.7270833333       0.619722222222       70.7292739       +0.6190101       0.0129846477046       15867 
71.0258333333       -5.46638888889       71.0268689       -5.4655888       0.0135306824841       15903 
71.0529166667       0.350833333333       71.0523107       +0.3505602       0.00908273312452       15910 
71.4725       -5.13694444444       71.4723770       -5.1366737       0.00872510205604       15949 
71.6066666667       0.366388888889       71.6066844       +0.3664408       0.00472333249757       15965 
71.625       -4.78916666667       71.6251223       -4.7889309       0.00949358342732       15977 
71.6554166667       0.6225       71.6555165       +0.6208956       0.00555389187546       15982 
71.7       -6.24722222222       71.7120512       -6.2419302       0.00371662732934       15989 
71.75       0.0666666666667       71.7606272       +0.0667868       0.0074137105723       15998 
71.85       23.9719444444       71.8655284       +23.9830612       0.0178746966967       16009 
71.9       -1.15361111111       71.9010141       -1.1617589       0.00440169484218       16017 
72.0716666667       -5.42777777778       72.0713230       -5.4275146       0.00922013291085       16044 
72.075       0.216944444444       72.0861806       +0.2229587       0.00412336879005       16049 
72.1370833333       -6.57055555556       72.1368749       -6.5700090       0.00754344873425       16057 
72.125       0.233888888889       72.14375       0.241667       0.00700449666799       16059 
72.1433333333       -3.86722222222       72.1432233       -3.8670495       0.00581757184157       16060 
72.1779166667       -4.9775       72.1791654       -4.9778366       0.0058276945566       16065 
72.19125       -5.12555555556       72.1905349       -5.1252439       0.0055961810029       16067 
72.3908333333       0.253888888889       72.3918463       +0.2529189       0.00557019491995       16095 
72.4558333333       21.6836111111       72.4531859       +21.6844943       0.00901944968206       16111 
72.5979166667       -5.08027777778       72.5996309       -5.0805002       0.00443248826356       16134 
72.6858333333       -5.41888888889       72.6842033       -5.4187340       0.00903819698097       16144 
72.83125       23.2080555556       72.8322484       +23.2082108       0.00647647524947       16164 
72.9229166667       -3.80972222222       72.9230447       -3.8093279       0.00563064256061       16185 
72.9591666667       -5.80361111111       72.9593768       -5.8035809       0.00758161835892       16195 
73.1045833333       -3.56583333333       73.1048862       -3.5654860       0.00919074556584       16215 
73.2058333333       1.25916666667       73.2050982       +1.2592131       0.00427913068935       16232 
73.2454166667       1.33083333333       73.2921250       +1.2910485       0.00475013357257       16242 
73.55       -5.62361111111       73.5640141       -5.6153112       0.00500422896591       16284 
73.76375       -4.10138888889       73.7636072       -4.1023578       0.00745477506517       16322 
73.8       -1.19361111111       73.7977960       -1.1894352       0.00556585211066       16333 
74.2       -0.593611111111       74.1871343       -0.5921760       0.00186602370098       16382 
74.2341666667       -4.8675       74.2347152       -4.8657652       0.0182627950562       16386 
74.2483333333       -0.841111111111       74.2640416       -0.8632863       0.00306549969349       16392 
74.48625       -0.126666666667       74.4856722       -0.1259400       0.0208842105083       16420 
74.5808333333       0.741944444444       74.5808632       +0.7422486       0.00680887376821       16439 
74.60125       -0.560833333333       74.6057093       -0.5515799       0.0020992766636       16448 
74.68375       -0.478333333333       74.6834644       -0.4781711       0.00458796712426       16462 
74.675       -0.895       74.6922994       -0.8809398       0.00321751962058       16464 
74.7270833333       -0.491111111111       74.7273821       -0.4892474       0.00922341059773       16471 
74.8495833333       -1.15805555556       74.8476137       -1.1591829       0.00641457427555       16490 
74.8925       -0.261111111111       74.8942912       -0.2604589       0.00624529695387       16501 
75.0654166667       -3.35277777778       75.0653952       -3.3523228       0.0081295340958       16529 
75.3858333333       -4.26416666667       75.396875       -4.264333       0.00390693877102       16570 
75.3858333333       -4.25666666667       75.39766       -4.25673       0.0039926475877       16571 
75.3858333333       -4.25777777778       75.407333       -4.257889       0.00573989786899       16573 
75.4783333333       -3.29611111111       75.4784260       -3.2962395       0.0104290712633       16589 
75.6345833333       -3.34416666667       75.6342125       -3.3439596       0.00695969063316       16610 
75.6445833333       0.245277777778       75.6441889       +0.2460531       0.00785496643867       16613 
75.75       0.263888888889       75.7634888       +0.2539317       0.00308319675985       16631 
75.8216666667       -2.93666666667       75.8225287       -2.9357724       0.0108691598075       16639 
75.8658333333       0.659166666667       75.8650527       +0.6602905       0.00746773849209       16646 
76.025       -1.14638888889       76.0217534       -1.1355501       0.0032488378302       16662 
76.05       -0.413055555556       76.0434644       -0.4179317       0.00236470396853       16666 
76.475       0.544444444444       76.4657728       +0.5343367       0.00166212627109       16734 
77.4       -0.2775       77.4170638       -0.2586408       0.00226013441496       16837 
77.525       -0.73       77.5330634       -0.7233044       0.00216379755089       16852 
77.55       0.913333333333       77.5598432       +0.9060959       0.00608274156257       16853 
77.67875       0.408055555556       77.6791732       +0.4083204       0.00427913068935       16861 
77.8858333333       17.0566666667       77.8852162       +17.0562421       0.00663804036499       16887 
77.875       -0.573333333333       77.8796227       -0.5855388       0.00465013310125       16889 
77.9233333333       -3.09166666667       77.9235862       -3.0913828       0.00637463272505       16893 
78.525       -6.13666666667       78.5411929       -6.1468201       0.00316829311673       16954 
78.975       -6.94194444444       78.9671885       -6.9426435       0.00237427125225       17003 
79.0475       -0.149444444444       79.0474352       -0.1496908       0.00729306749833       17013 
79.425       -1.18972222222       79.4397688       -1.1865430       0.00752800624255       17058 
79.425       0.223055555556       79.4265190       +0.2304537       0.00224604826418       17059 
79.425       0.223055555556       79.4265190       +0.2304537       0.00224604826418       17060 
79.8391666667       16.875       79.8390038       +16.8756182       0.00560077013935       17095 
79.9016666667       84.0533333333       79.9246609       +84.0527308       0.0110051297687       17104 
80.0829166667       17.7227777778       80.0832332       +17.7191626       0.0065645504575       17132 
80.2       3.23805555556       80.201708       3.26025       0.00492385408221       17147 
80.3420833333       4.88666666667       80.3413667       +4.8877497       0.00995971638085       17164 
80.725       -0.146944444444       80.7368660       -0.1439622       0.00332152364375       17208 
81.0       -5.3275       81.0040608       -5.3383988       0.00435474945219       17232 
81.225       4.48944444444       81.2461145       +4.5059722       0.0102324553369       17250 
81.3       0.403611111111       81.3152578       +0.4175734       0.00428266103455       17259 
82.0091666667       -5.31083333333       82.0084623       -5.3108489       0.00925530721373       17319 
84.45       0.109722222222       84.4681366       +0.1069858       0.00201853303833       17535 
88.9       3.3875       88.9247431       +3.3912821       0.00368723350589       18096 
90.725       64.8316666667       90.7663763       +64.8195687       0.00434641233647       18327 
